wavelength_nm,intensity_au
3.945567119729795991e+02,1.017162263488857092e-03
3.946677060787728806e+02,3.153829605478587652e-04
3.947787069875136012e+02,-6.370318077292104822e-04
3.948897146963759042e+02,-1.106973305234616826e-04
3.950007292025342167e+02,1.148745882790020752e-04
3.951117505031627388e+02,6.412090654847508748e-04
3.952227785954357273e+02,-1.113239191867745025e-03
3.953338134765274958e+02,5.660184258839296313e-04
3.954448551436122443e+02,1.844259299097890988e-03
3.955559035938644001e+02,1.462040214457373858e-05
3.956669588244580495e+02,-8.375401799980671316e-04
3.957780208325675630e+02,1.167543542690499580e-03
3.958890896153672543e+02,-1.263620471069387512e-03
3.960001651700313232e+02,8.417174377536075242e-04
3.961112474937340266e+02,-7.372859938636388069e-04
3.962223365836496782e+02,-2.610786097251042103e-04
3.963334324369525916e+02,1.167543542690499580e-03
3.964445350508169668e+02,6.161455189511437936e-04
3.965556444224171173e+02,-1.388938203737422918e-03
3.966667605489273001e+02,1.292861275358534985e-03
3.967778834275218287e+02,-1.138302738401352106e-03
3.968890130553749032e+02,-3.613327958595325350e-04
3.970001494296608371e+02,-2.040590413611207028e-03
3.971112925475539441e+02,3.655100536150729276e-04
3.972224424062284243e+02,-2.360150631914971020e-04
3.973335990028585343e+02,-6.620953542628175634e-04
3.974447623346186447e+02,-6.370318077292104822e-04
3.975559323986829554e+02,-5.618411681283892387e-04
3.976671091922257801e+02,-1.414001750271029999e-03
3.977782927124213757e+02,-5.618411681283892387e-04
3.978894829564439988e+02,4.407006932158941711e-04
3.980006799214679631e+02,-1.106973305234616826e-04
3.981118836046674687e+02,-2.109515166578900208e-04
3.982230940032168292e+02,-1.238556924535780430e-03
3.983343111142903581e+02,-9.377943661324954563e-04
3.984455349350623123e+02,8.918445308208216866e-04
3.985567654627069487e+02,-3.550669092264043225e-05
3.986680026943984672e+02,9.419716238880358489e-04
3.987792466273112950e+02,6.412090654847508748e-04
3.988904972586195754e+02,-1.714764308674315190e-03
3.990017545854976220e+02,1.668814473362641420e-03
3.991130186051196915e+02,8.981104174539499398e-05
3.992242893146601546e+02,-1.263620471069387512e-03
3.993355667112931542e+02,-1.038048552266923781e-03
3.994468507921930041e+02,-5.117140750611750763e-04
3.995581415545340178e+02,1.117416449623285417e-03
3.996694389954904523e+02,-9.628579126661025375e-04
3.997807431122365642e+02,2.345530229770032612e-03
3.998920539019466105e+02,-9.628579126661025375e-04
4.000033713617949047e+02,1.399381348126091699e-04
4.001146954889557037e+02,-6.620953542628175634e-04
4.002260262806032642e+02,1.192607089224106661e-03
4.003373637339118432e+02,-4.615869819939608597e-04
4.004487078460558109e+02,-5.618411681283892387e-04
4.005600586142093675e+02,-2.861421562587112915e-04
4.006714160355467129e+02,-3.613327958595325350e-04
4.007827801072422744e+02,-3.550669092264043225e-05
4.008941508264702520e+02,1.493369647627391635e-03
4.010055281904049025e+02,1.042225810022464174e-03
4.011169121962204827e+02,2.151287744134304134e-04
4.012283028410913062e+02,-6.620953542628175634e-04
4.013397001221916298e+02,1.242734182291320823e-03
4.014511040366957673e+02,-1.890209134409564758e-03
4.015625145817779185e+02,1.769068659497069745e-03
4.016739317546123971e+02,-1.238556924535780430e-03
4.017853555523735167e+02,-1.012985005733316700e-03
4.018967859722354774e+02,-1.138302738401352106e-03
4.020082230113725927e+02,3.404465070814658464e-04
4.021196666669591195e+02,4.657642397495012523e-04
4.022311169361693146e+02,1.468306101093784554e-03
4.023425738161774916e+02,-2.491734251216134923e-03
4.024540373041579073e+02,-1.858879701242829397e-04
4.025655073972848186e+02,1.148745882790020752e-04
4.026769840927324822e+02,-7.874130869308529693e-04
4.027884673876752686e+02,-1.313747564136601674e-03
4.028999572792873778e+02,-1.138302738401352106e-03
4.030114537647430097e+02,1.292861275358534985e-03
4.031229568412165918e+02,1.267797728824927904e-03
4.032344665058823239e+02,-8.124766334644600504e-04
4.033459827559144060e+02,-8.626037265316742128e-04
4.034575055884872654e+02,1.092352903089678336e-03
4.035690350007750453e+02,-6.620953542628175634e-04
4.036805709899521162e+02,-1.263620471069387512e-03
4.037921135531926211e+02,-5.367776215947821575e-04
4.039036626876709306e+02,-2.040590413611207028e-03
4.040152183905613583e+02,5.158913328167154689e-04
4.041267806590380474e+02,1.067289356556071255e-03
4.042383494902753682e+02,3.404465070814658464e-04
4.043499248814475777e+02,-1.858879701242829397e-04
4.044615068297289326e+02,1.668814473362641420e-03
4.045730953322936898e+02,-2.366416518548099084e-03
4.046846903863161629e+02,7.665267981527862807e-04
4.047962919889706086e+02,-7.372859938636388069e-04
4.049079001374312838e+02,1.142479996156892498e-03
4.050195148288725022e+02,4.156371466822870900e-04
4.051311360604685206e+02,8.417174377536075242e-04
4.052427638293935388e+02,-1.063112098800530862e-03
4.053543981328219274e+02,1.650016813462162511e-04
4.054660389679279433e+02,8.981104174539499398e-05
4.055776863318857863e+02,-6.620953542628175634e-04
4.056893402218698270e+02,-9.377943661324954563e-04
4.058010006350542653e+02,-7.372859938636388069e-04
4.059126675686134149e+02,-8.626037265316742128e-04
4.060243410197215894e+02,3.655100536150729276e-04
4.061360209855529320e+02,-1.388938203737422918e-03
4.062477074632818699e+02,9.670351704216429301e-04
4.063594004500825463e+02,-9.879214591997096187e-04
4.064710999431292748e+02,5.409548793503225501e-04
4.065828059395963692e+02,9.169080773544287678e-04
4.066945184366580861e+02,-1.357608770570687773e-04
4.068062374314886824e+02,-4.866505285275679409e-04
4.069179629212624718e+02,8.918445308208216866e-04
4.070296949031536542e+02,-1.840082041342350596e-03
4.071414333743365432e+02,4.407006932158941711e-04
4.072531783319853957e+02,4.156371466822870900e-04
4.073649297732744685e+02,-2.109515166578900208e-04
4.074766876953781320e+02,-3.362692493259254538e-04
4.075884520954705295e+02,-8.124766334644600504e-04
4.077002229707260312e+02,9.920987169552500113e-04
4.078120003183188942e+02,1.468306101093784554e-03
4.079237841354233751e+02,-7.372859938636388069e-04
4.080355744192137308e+02,5.660184258839296313e-04
4.081473711668642181e+02,8.417174377536075242e-04
4.082591743755491507e+02,1.643750926829034339e-03
4.083709840424427853e+02,1.142479996156892498e-03
4.084828001647194355e+02,6.662726120183579560e-04
4.085946227395533015e+02,1.900652278798233322e-04
4.087064517641186967e+02,-1.858879701242829397e-04
4.088182872355899349e+02,6.474749521178791280e-05
4.089301291511412160e+02,-6.057023745624751343e-05
4.090419775079468536e+02,1.462040214457373858e-05
4.091538323031810478e+02,1.399381348126091699e-04
4.092656935340182258e+02,5.158913328167154689e-04
4.093775611976325308e+02,-6.057023745624751343e-05
4.094894352911982764e+02,-9.127308195988883752e-04
4.096013158118897195e+02,-2.610786097251042103e-04
4.097132027568811736e+02,-9.127308195988883752e-04
4.098250961233468388e+02,1.148745882790020752e-04
4.099369959084610855e+02,4.908277862831083877e-04
4.100489021093981137e+02,-6.370318077292104822e-04
4.101608147233321802e+02,-6.057023745624751343e-05
4.102727337474376554e+02,9.670351704216429301e-04
4.103846591788886826e+02,-8.563378398985460138e-05
4.104965910148596890e+02,4.407006932158941711e-04
4.106085292525248178e+02,5.910819724175367124e-04
4.107204738890583826e+02,-2.360150631914971020e-04
4.108324249216346971e+02,1.148745882790020752e-04
4.109443823474279611e+02,-3.362692493259254538e-04
4.110563461636124885e+02,-3.362692493259254538e-04
4.111683163673625927e+02,1.242734182291320823e-03
4.112802929558524738e+02,1.242734182291320823e-03
4.113922759262563886e+02,-1.238556924535780430e-03
4.115042652757487076e+02,5.660184258839296313e-04
4.116162610015036307e+02,-1.789954948275136433e-03
4.117282631006954716e+02,-8.375401799980671316e-04
4.118402715704984871e+02,1.794132206030676826e-03
4.119522864080869340e+02,-2.090717506678421191e-03
4.120643076106351259e+02,-4.866505285275679409e-04
4.121763351753172628e+02,-2.416543611615313680e-03
4.122883690993077153e+02,3.968394867818082484e-05
4.124004093797806831e+02,2.652558674806446029e-04
4.125124560139104233e+02,2.652558674806446029e-04
4.126245089988713062e+02,3.153829605478587652e-04
4.127365683318375318e+02,-8.375401799980671316e-04
4.128486340099833569e+02,-6.620953542628175634e-04
4.129607060304830952e+02,7.163997050855721183e-04
4.130727843905110035e+02,-8.124766334644600504e-04
4.131848690872413954e+02,3.905736001486800088e-04
4.132969601178484709e+02,4.407006932158941711e-04
4.134090574795065436e+02,2.652558674806446029e-04
4.135211611693898703e+02,-1.608244235906758585e-04
4.136332711846728216e+02,-1.539319482939065405e-03
4.137453875225294837e+02,1.468306101093784554e-03
4.138575101801342839e+02,-1.012985005733316700e-03
4.139696391546614223e+02,-1.138302738401352106e-03
4.140817744432852123e+02,9.419716238880358489e-04
4.141939160431799110e+02,-1.038048552266923781e-03
4.143060639515197749e+02,1.067289356556071255e-03
4.144182181654790611e+02,-1.106973305234616826e-04
4.145303786822321399e+02,-1.106973305234616826e-04
4.146425454989531545e+02,3.905736001486800088e-04
4.147547186128164753e+02,8.417174377536075242e-04
4.148668980209963593e+02,-8.563378398985460138e-05
4.149790837206670062e+02,-2.360150631914971020e-04
4.150912757090027867e+02,-4.615869819939608597e-04
4.152034739831779007e+02,1.462040214457373858e-05
4.153156785403666618e+02,7.414632516191791995e-04
4.154278893777433268e+02,2.401923209470374946e-04
4.155401064924822094e+02,-1.088175645334137943e-03
4.156523298817575096e+02,8.417174377536075242e-04
4.157645595427435410e+02,-1.238556924535780430e-03
4.158767954726145604e+02,-1.038048552266923781e-03
4.159890376685448814e+02,3.655100536150729276e-04
4.161012861277087609e+02,3.905736001486800088e-04
4.162135408472803988e+02,5.158913328167154689e-04
4.163258018244341656e+02,7.414632516191791995e-04
4.164380690563443181e+02,-2.610786097251042103e-04
4.165503425401851132e+02,-1.464128843338244161e-03
4.166626222731308076e+02,-2.610786097251042103e-04
4.167749082523556581e+02,-1.012985005733316700e-03
4.168872004750339784e+02,-9.377943661324954563e-04
4.169994989383400821e+02,-4.365234354603537785e-04
4.171118036394481692e+02,-1.063112098800530862e-03
4.172241145755324965e+02,7.915903446863933619e-04
4.173364317437674345e+02,-1.858879701242829397e-04
4.174487551413271262e+02,-7.874130869308529693e-04
4.175610847653859423e+02,-6.370318077292104822e-04
4.176734206131181395e+02,1.192607089224106661e-03
4.177857626816979746e+02,-1.238556924535780430e-03
4.178981109682997612e+02,-2.366416518548099084e-03
4.180104654700976994e+02,3.968394867818082484e-05
4.181228261842661027e+02,2.401923209470374946e-04
4.182351931079792280e+02,-7.623495403972458881e-04
4.183475662384113889e+02,7.665267981527862807e-04
4.184599455727367854e+02,4.908277862831083877e-04
4.185723311081297879e+02,3.905736001486800088e-04
4.186847228417645965e+02,-1.163366284934959187e-03
4.187971207708154679e+02,-1.088175645334137943e-03
4.189095248924567727e+02,-2.610786097251042103e-04
4.190219352038627108e+02,-5.367776215947821575e-04
4.191343517022075957e+02,-1.063112098800530862e-03
4.192467743846656276e+02,4.657642397495012523e-04
4.193592032484111201e+02,9.169080773544287678e-04
4.194716382906183867e+02,1.399381348126091699e-04
4.195840795084616275e+02,-9.377943661324954563e-04
4.196965268991151561e+02,1.267797728824927904e-03
4.198089804597532861e+02,-1.313747564136601674e-03
4.199214401875502176e+02,2.401923209470374946e-04
4.200339060796802642e+02,-9.377943661324954563e-04
4.201463781333176257e+02,-4.866505285275679409e-04
4.202588563456367297e+02,-2.015526867077599947e-03
4.203713407138117191e+02,2.652558674806446029e-04
4.204838312350168508e+02,-8.876672730652812940e-04
4.205963279064265521e+02,6.161455189511437936e-04
4.207088307252149662e+02,-2.416543611615313680e-03
4.208213396885563498e+02,-6.620953542628175634e-04
4.209338547936250166e+02,-6.620953542628175634e-04
4.210463760375952802e+02,-1.357608770570687773e-04
4.211589034176413975e+02,-1.357608770570687773e-04
4.212714369309376252e+02,1.142479996156892498e-03
4.213839765746581634e+02,-2.360150631914971020e-04
4.214965223459773824e+02,-6.370318077292104822e-04
4.216090742420695960e+02,-2.610786097251042103e-04
4.217216322601088905e+02,-1.608244235906758585e-04
4.218341963972697499e+02,-6.871589007964246446e-04
4.219467666507263175e+02,7.915903446863933619e-04
4.220593430176529637e+02,-1.113239191867745025e-03
4.221719254952238316e+02,-7.122224473300317257e-04
4.222845140806132918e+02,-2.190971692812849515e-03
4.223971087709956009e+02,8.918445308208216866e-04
4.225097095635449591e+02,3.968394867818082484e-05
4.226223164554357368e+02,9.169080773544287678e-04
4.227349294438421907e+02,-2.861421562587112915e-04
4.228475485259385778e+02,1.167543542690499580e-03
4.229601736988991547e+02,-1.012985005733316700e-03
4.230728049598982352e+02,-8.375401799980671316e-04
4.231854423061100192e+02,1.399381348126091699e-04
4.232980857347088204e+02,-6.620953542628175634e-04
4.234107352428689524e+02,-6.057023745624751343e-05
4.235233908277646151e+02,-4.615869819939608597e-04
4.236360524865701791e+02,-9.628579126661025375e-04
4.237487202164597875e+02,-2.109515166578900208e-04
4.238613940146078676e+02,-1.038048552266923781e-03
4.239740738781885057e+02,-2.360150631914971020e-04
4.240867598043761859e+02,-3.362692493259254538e-04
4.241994517903449946e+02,8.918445308208216866e-04
4.243121498332693022e+02,1.650016813462162511e-04
4.244248539303233656e+02,-4.365234354603537785e-04
4.245375640786814415e+02,5.660184258839296313e-04
4.246502802755178436e+02,-1.858879701242829397e-04
4.247630025180068287e+02,-1.689700762140708109e-03
4.248757308033225968e+02,1.042225810022464174e-03
4.249884651286395183e+02,-1.539319482939065405e-03
4.251012054911318501e+02,-1.439065296804637080e-03
4.252139518879738489e+02,-2.341352972014492002e-03
4.253267043163397148e+02,1.267797728824927904e-03
4.254394627734038750e+02,-1.338811110670208755e-03
4.255522272563404726e+02,-1.106973305234616826e-04
4.256649977623238215e+02,-6.370318077292104822e-04
4.257777742885282350e+02,2.069831217900354719e-03
4.258905568321279134e+02,-9.879214591997096187e-04
4.260033453902972269e+02,-5.618411681283892387e-04
4.261161399602103188e+02,-4.114598889267466974e-04
4.262289405390415595e+02,6.161455189511437936e-04
4.263417471239652059e+02,1.650016813462162511e-04
4.264545597121555147e+02,8.166538912200004430e-04
4.265673783007867428e+02,-1.514255936405458323e-03
4.266802028870331469e+02,-1.489192389871851242e-03
4.267930334680690976e+02,-9.879214591997096187e-04
4.269058700410688516e+02,7.163997050855721183e-04
4.270187126032065521e+02,-8.626037265316742128e-04
4.271315611516565696e+02,1.443242554560177473e-03
4.272444156835932176e+02,6.474749521178791280e-05
4.273572761961906963e+02,9.169080773544287678e-04
4.274701426866232623e+02,-1.163366284934959187e-03
4.275830151520652862e+02,-1.038048552266923781e-03
4.276958935896909679e+02,3.655100536150729276e-04
4.278087779966745643e+02,1.618687380295427258e-03
4.279216683701903889e+02,-1.163366284934959187e-03
4.280345647074126987e+02,1.317924821892142067e-03
4.281474670055157503e+02,9.169080773544287678e-04
4.282603752616738575e+02,1.292861275358534985e-03
4.283732894730612770e+02,-1.138302738401352106e-03
4.284862096368523225e+02,1.518433194160998716e-03
4.285991357502211940e+02,1.342988368425749148e-03
4.287120678103421483e+02,-7.372859938636388069e-04
4.288250058143895558e+02,-7.372859938636388069e-04
4.289379497595376165e+02,-3.863963423931396162e-04
4.290508996429606441e+02,-1.789954948275136433e-03
4.291638554618328385e+02,-1.357608770570687773e-04
4.292768172133285702e+02,7.414632516191791995e-04
4.293897848946220961e+02,1.142479996156892498e-03
4.295027585028876160e+02,4.407006932158941711e-04
4.296157380352994437e+02,-8.124766334644600504e-04
4.297287234890318928e+02,-3.550669092264043225e-05
4.298417148612591632e+02,3.968394867818082484e-05
4.299547121491556254e+02,-3.362692493259254538e-04
4.300677153498954226e+02,1.462040214457373858e-05
4.301807244606529252e+02,1.242734182291320823e-03
4.302937394786023901e+02,8.918445308208216866e-04
4.304067604009180741e+02,-1.789954948275136433e-03
4.305197872247742339e+02,-6.057023745624751343e-05
4.306328199473451832e+02,-8.563378398985460138e-05
